Date,Nav,Units,Tran_Value,Num_Days,Fund Value
2014-08-01,119.108,4115.485968545713,0.0,0.0,490187.3027415428
2014-08-04,120.675,4115.485968545713,0.0,0.0,496636.26925425394
2014-08-05,121.267,4115.485968545713,0.0,0.0,499072.636947633
2014-08-06,120.131,4115.485968545713,0.0,0.0,494397.44488736504
2014-08-07,119.536,4115.485968545713,0.0,0.0,491948.7307360804
2014-08-08,117.938,4115.485968545713,0.0,0.0,485372.18415834435
2014-08-11,119.132,4115.485968545713,0.0,0.0,490286.0744047879
2014-08-12,120.276,4281.770181522533,20000.0,3199.0,514994.19035280414
2014-08-13,119.673,4281.770181522533,0.0,0.0,512412.28293334605
2014-08-14,120.59,4281.770181522533,0.0,0.0,516338.6661898022
2014-08-18,122.57,4281.770181522533,0.0,0.0,524816.5711492168
2014-08-19,123.322,4281.770181522533,0.0,0.0,528036.4623257217
2014-08-20,122.887,4281.770181522533,0.0,0.0,526173.8922967595
2014-08-21,123.388,4281.770181522533,0.0,0.0,528319.0591577023
2014-08-22,123.684,4281.770181522533,0.0,0.0,529586.4631314329
2014-08-25,123.248,4281.770181522533,0.0,0.0,527719.6113322892
2014-08-26,122.83,4281.770181522533,0.0,0.0,525929.8313964127
2014-08-27,124.03,4281.770181522533,0.0,0.0,531067.9556142398
2014-08-28,124.386,4281.770181522533,0.0,0.0,532592.2657988617
2014-09-01,125.806,4281.770181522533,0.0,0.0,538672.3794566237
2014-09-02,126.344,4281.770181522533,0.0,0.0,540975.9718142828
2014-09-03,126.986,4281.770181522533,0.0,0.0,543724.8682708204
2014-09-04,126.303,4281.770181522533,0.0,0.0,540800.4192368404
2014-09-05,126.765,4281.770181522533,0.0,0.0,542778.5970607039
2014-09-08,128.569,4281.770181522533,0.0,0.0,550502.9104681704
2014-09-09,128.666,4281.770181522533,0.0,0.0,550918.2421757781
2014-09-10,128.151,4281.770181522533,0.0,0.0,548713.1305322942
2014-09-11,128.758,4281.770181522533,0.0,0.0,551312.1650324783
2014-09-12,129.395,4436.335659323066,20000.0,3168.0,574039.6526381081
2014-09-15,128.644,4436.335659323066,0.0,0.0,570707.9645579564
2014-09-16,125.587,4436.335659323066,0.0,0.0,557146.0864474059
2014-09-17,126.589,4436.335659323066,0.0,0.0,561591.2947780476
2014-09-18,128.841,4436.335659323066,0.0,0.0,571581.9226828432
2014-09-19,128.34,4436.335659323066,0.0,0.0,569359.3185175223
2014-09-22,129.066,4436.335659323066,0.0,0.0,572580.0982061907
2014-09-23,126.351,4436.335659323066,0.0,0.0,560535.4468911287
2014-09-24,125.303,4436.335659323066,0.0,0.0,555886.1671201581
2014-09-25,123.081,4436.335659323066,0.0,0.0,546028.6292851423
2014-09-26,124.394,4436.335659323066,0.0,0.0,551853.5380058334
2014-09-29,124.572,4436.335659323066,0.0,0.0,552643.2057531929
2014-09-30,124.737,4436.335659323066,0.0,0.0,553375.2011369813
2014-10-01,124.43,4436.335659323066,0.0,0.0,552013.2460895691
2014-10-07,123.079,4436.335659323066,0.0,0.0,546019.7566138236
2014-10-08,123.052,4436.335659323066,0.0,0.0,545899.9755510219
2014-10-09,125.137,4436.335659323066,0.0,0.0,555149.7354007105
2014-10-10,123.652,4436.335659323066,0.0,0.0,548561.7769466157
2014-10-13,124.2,4436.335659323066,0.0,0.0,550992.8888879247
2014-10-14,123.895,4436.335659323066,0.0,0.0,549639.8065118312
2014-10-16,121.712,4436.335659323066,0.0,0.0,539955.2857675289
2014-10-17,122.528,4599.563656189088,20000.0,3133.0,563575.3356655366
2014-10-20,124.082,4599.563656189088,0.0,0.0,570723.0575872543
2014-10-21,124.689,4599.563656189088,0.0,0.0,573514.9927265611
2014-10-22,125.585,4599.563656189088,0.0,0.0,577636.2017625066
2014-10-27,125.394,4599.563656189088,0.0,0.0,576757.6851041745
2014-10-28,126.139,4599.563656189088,0.0,0.0,580184.3600280354
2014-10-29,126.988,4599.563656189088,0.0,0.0,584089.3895721398
2014-10-30,127.842,4599.563656189088,0.0,0.0,588017.4169345254
2014-10-31,130.289,4599.563656189088,0.0,0.0,599272.54920122
2014-11-03,130.957,4599.563656189088,0.0,0.0,602345.0577235543
2014-11-05,131.315,4599.563656189088,0.0,0.0,603991.70151247
2014-11-07,131.322,4599.563656189088,0.0,0.0,604023.8984580634
2014-11-10,131.148,4599.563656189088,0.0,0.0,603223.5743818865
2014-11-11,131.471,4599.563656189088,0.0,0.0,604709.2334428356
2014-11-12,131.674,4599.563656189088,0.0,0.0,605642.944865042
2014-11-13,130.83,4599.563656189088,0.0,0.0,601760.9131392185
2014-11-14,131.918,4599.563656189088,0.0,0.0,606765.2383971522
2014-11-17,133.109,4599.563656189088,0.0,0.0,612243.3187116734
2014-11-18,133.284,4599.563656189088,0.0,0.0,613048.2423515064
2014-11-19,132.203,4599.563656189088,0.0,0.0,608076.114039166
2014-11-20,132.743,4599.563656189088,0.0,0.0,610559.8784135081
2014-11-21,133.884,4748.946704200799,20000.0,3098.0,635807.9805452197
2014-11-24,134.995,4748.946704200799,0.0,0.0,641084.0603335869
2014-11-25,133.508,4748.946704200799,0.0,0.0,634022.3765844404
2014-11-26,133.756,4748.946704200799,0.0,0.0,635200.1153670821
2014-11-27,134.013,4748.946704200799,0.0,0.0,636420.5946700617
2014-11-28,135.922,4748.946704200799,0.0,0.0,645486.333928381
2014-12-01,135.102,4748.946704200799,0.0,0.0,641592.1976309364
2014-12-02,135.247,4748.946704200799,0.0,0.0,642280.7949030455
2014-12-03,136.017,4748.946704200799,0.0,0.0,645937.48386528
2014-12-04,136.644,4748.946704200799,0.0,0.0,648915.073448814
2014-12-05,136.248,4748.946704200799,0.0,0.0,647034.4905539504
2014-12-08,134.193,4748.946704200799,0.0,0.0,637275.4050768178
2014-12-09,132.029,4748.946704200799,0.0,0.0,626998.6844089273
2014-12-10,132.77,4748.946704200799,0.0,0.0,630517.6539167401
2014-12-11,131.805,4748.946704200799,0.0,0.0,625934.9203471864
2014-12-12,130.835,4748.946704200799,0.0,0.0,621328.4420441116
2014-12-15,129.97,4748.946704200799,0.0,0.0,617220.6031449778
2014-12-16,127.283,4748.946704200799,0.0,0.0,604460.1833507903
2014-12-17,127.382,4748.946704200799,0.0,0.0,604930.3290745062
2014-12-18,130.131,4748.946704200799,0.0,0.0,617985.1835643542
2014-12-19,131.165,4748.946704200799,0.0,0.0,622895.5944564978
2014-12-22,132.058,4900.395310116382,20000.0,3067.0,647136.4038633491
2014-12-23,131.129,4900.395310116382,0.0,0.0,642583.9366202509
2014-12-24,130.255,4900.395310116382,0.0,0.0,638300.9911192092
2014-12-26,130.545,4900.395310116382,0.0,0.0,639722.105759143
2014-12-29,131.18,4900.395310116382,0.0,0.0,642833.856781067
2014-12-30,131.411,4900.395310116382,0.0,0.0,643965.8480977038
2014-12-31,132.195,4900.395310116382,0.0,0.0,647807.758020835
2015-01-01,132.442,4900.395310116382,0.0,0.0,649018.1556624338
2015-01-02,133.827,4900.395310116382,0.0,0.0,655805.203166945
2015-01-05,133.702,4900.395310116382,0.0,0.0,655192.6537531804
2015-01-06,129.442,4900.395310116382,0.0,0.0,634316.9697320847
2015-01-07,129.725,4900.395310116382,0.0,0.0,635703.7816048475
2015-01-08,131.864,4900.395310116382,0.0,0.0,646185.7271731866
2015-01-09,132.681,4900.395310116382,0.0,0.0,650189.3501415517
2015-01-12,133.006,4900.395310116382,0.0,0.0,651781.9786173394
2015-01-13,132.622,4900.395310116382,0.0,0.0,649900.2268182548
2015-01-14,131.781,4900.395310116382,0.0,0.0,645778.994362447
2015-01-15,134.828,4900.395310116382,0.0,0.0,660710.4988723715
2015-01-16,134.744,4900.395310116382,0.0,0.0,660298.8656663217
2015-01-19,135.45,4900.395310116382,0.0,0.0,663758.5447552638
2015-01-20,137.018,4900.395310116382,0.0,0.0,671442.3646015264
2015-01-21,137.793,5045.540564229435,20000.0,3037.0,695240.1709668667
2015-01-22,138.137,5045.540564229435,0.0,0.0,696975.8369209615
2015-01-23,139.259,5045.540564229435,0.0,0.0,702636.9334340269
2015-01-27,140.532,5045.540564229435,0.0,0.0,709059.906572291
2015-01-28,140.581,5045.540564229435,0.0,0.0,709307.1380599382
2015-01-29,140.718,5045.540564229435,0.0,0.0,709998.3771172377
2015-01-30,138.127,5045.540564229435,0.0,0.0,696925.3815153192
2015-02-02,137.635,5045.540564229435,0.0,0.0,694442.9755577183
2015-02-03,136.61,5045.540564229435,0.0,0.0,689271.2964793833
2015-02-04,135.906,5045.540564229435,0.0,0.0,685719.2359221657
2015-02-05,135.14,5045.540564229435,0.0,0.0,681854.3518499659
2015-02-06,133.855,5045.540564229435,0.0,0.0,675370.832224931
2015-02-09,131.393,5045.540564229435,0.0,0.0,662948.7113557982
2015-02-10,131.876,5045.540564229435,0.0,0.0,665385.707448321
2015-02-11,133.278,5045.540564229435,0.0,0.0,672459.5553193707
2015-02-12,134.433,5045.540564229435,0.0,0.0,678287.1546710556
2015-02-13,135.957,5045.540564229435,0.0,0.0,685976.5584909413
2015-02-16,135.929,5045.540564229435,0.0,0.0,685835.2833551429
2015-02-18,136.438,5045.540564229435,0.0,0.0,688403.4635023356
2015-02-19,137.223,5045.540564229435,0.0,0.0,692364.2128452559
2015-02-20,137.276,5045.540564229435,0.0,0.0,692631.62649516
2015-02-23,135.979,5192.622098878168,20000.0,3004.0,706087.5603833544
2015-02-24,135.543,5192.622098878168,0.0,0.0,703823.5771482436
2015-02-25,135.276,5192.622098878168,0.0,0.0,702437.1470478431
2015-02-26,133.591,5192.622098878168,0.0,0.0,693687.5788112334
2015-02-27,136.401,5192.622098878168,0.0,0.0,708278.846909081
2015-03-02,138.891,5192.622098878168,0.0,0.0,721208.4759352875
2015-03-03,140.086,5192.622098878168,0.0,0.0,727413.6593434471
2015-03-04,138.383,5192.622098878168,0.0,0.0,718570.6239090576
2015-03-05,138.608,5192.622098878168,0.0,0.0,719738.9638813051
2015-03-09,135.569,5192.622098878168,0.0,0.0,703958.5853228143
2015-03-10,135.175,5192.622098878168,0.0,0.0,701912.6922158564
2015-03-11,134.81,5192.622098878168,0.0,0.0,700017.3851497659
2015-03-12,136.127,5192.622098878168,0.0,0.0,706856.0684539884
2015-03-13,134.143,5192.622098878168,0.0,0.0,696553.9062098141
2015-03-16,134.268,5192.622098878168,0.0,0.0,697202.9839721739
2015-03-17,135.431,5192.622098878168,0.0,0.0,703242.0034731692
2015-03-18,135.503,5192.622098878168,0.0,0.0,703615.8722642884
2015-03-19,134.343,5192.622098878168,0.0,0.0,697592.4306295897
2015-03-20,132.474,5192.622098878168,0.0,0.0,687887.4199267863
2015-03-23,131.543,5192.622098878168,0.0,0.0,683053.0887527309
2015-03-24,131.302,5192.622098878168,0.0,0.0,681801.6668269011
2015-03-25,131.07,5345.212317845132,20000.0,2974.0,700596.9784999614
2015-03-26,128.314,5345.212317845132,0.0,0.0,685865.5733519802
2015-03-27,128.928,5345.212317845132,0.0,0.0,689147.5337151372
2015-03-30,131.655,5345.212317845132,0.0,0.0,703723.9277059009
2015-03-31,131.977,5345.212317845132,0.0,0.0,705445.086072247
2015-04-01,133.468,5345.212317845132,0.0,0.0,713414.797638154
2015-04-06,134.243,5345.212317845132,0.0,0.0,717557.337184484
2015-04-07,134.459,5345.212317845132,0.0,0.0,718711.9030451386
2015-04-08,135.741,5345.212317845132,0.0,0.0,725564.4652366161
2015-04-09,136.999,5345.212317845132,0.0,0.0,732288.7423324652
2015-04-10,137.463,5345.212317845132,0.0,0.0,734768.9208479454
2015-04-13,138.21,5345.212317845132,0.0,0.0,738761.7944493757
2015-04-15,137.808,5345.212317845132,0.0,0.0,736613.0190976019
2015-04-16,137.393,5345.212317845132,0.0,0.0,734394.7559856962
2015-04-17,136.378,5345.212317845132,0.0,0.0,728969.3654830833
2015-04-20,133.936,5345.212317845132,0.0,0.0,715916.3570029057
2015-04-21,133.515,5345.212317845132,0.0,0.0,713666.0226170927
2015-04-22,133.666,5345.212317845132,0.0,0.0,714473.1496770874
2015-04-23,133.049,5345.212317845132,0.0,0.0,711175.153676977
2015-04-24,130.57,5345.212317845132,0.0,0.0,697924.3723410389
2015-04-27,128.595,5345.212317845132,0.0,0.0,687367.5780132947
2015-04-28,130.847,5498.062593357754,20000.0,2940.0,719404.9961530821
2015-04-29,130.117,5498.062593357754,0.0,0.0,715391.4104599308
2015-04-30,129.61,5498.062593357754,0.0,0.0,712603.8927250985
2015-05-04,131.906,5498.062593357754,0.0,0.0,725227.444439448
2015-05-05,132.148,5498.062593357754,0.0,0.0,726557.9755870404
2015-05-06,128.063,5498.062593357754,0.0,0.0,704098.3898931739
2015-05-07,126.238,5498.062593357754,0.0,0.0,694064.4256602961
2015-05-08,128.24,5498.062593357754,0.0,0.0,705071.5469721984
2015-05-11,131.476,5498.062593357754,0.0,0.0,722863.277524304
2015-05-12,128.384,5498.062593357754,0.0,0.0,705863.2679856418
2015-05-13,130.285,5498.062593357754,0.0,0.0,716315.0849756149
2015-05-14,130.67,5498.062593357754,0.0,0.0,718431.8390740576
2015-05-15,130.891,5498.062593357754,0.0,0.0,719646.9109071897
2015-05-18,132.3,5498.062593357754,0.0,0.0,727393.6811012309
2015-05-19,132.193,5498.062593357754,0.0,0.0,726805.3884037416
2015-05-20,132.752,5498.062593357754,0.0,0.0,729878.8053934287
2015-05-21,132.216,5498.062593357754,0.0,0.0,726931.8438433888
2015-05-22,132.053,5498.062593357754,0.0,0.0,726035.6596406715
2015-05-25,131.212,5498.062593357754,0.0,0.0,721411.7889996575
2015-05-26,130.702,5498.062593357754,0.0,0.0,718607.7770770452
2015-05-27,130.92,5498.062593357754,0.0,0.0,719806.354722397
2015-05-28,130.864,5650.893012724425,20000.0,2910.0,739498.4632171692
2015-05-29,132.509,5650.893012724425,0.0,0.0,748794.1822231007
2015-06-01,133.036,5650.893012724425,0.0,0.0,751772.2028408066
2015-06-02,130.089,5650.893012724425,0.0,0.0,735119.0211323077
2015-06-03,128.375,5650.893012724425,0.0,0.0,725433.3905084981
2015-06-04,128.806,5650.893012724425,0.0,0.0,727868.9253969823
2015-06-05,128.695,5650.893012724425,0.0,0.0,727241.6762725698
2015-06-08,127.338,5650.893012724425,0.0,0.0,719573.4144543028
2015-06-09,127.081,5650.893012724425,0.0,0.0,718121.1349500327
2015-06-10,128.557,5650.893012724425,0.0,0.0,726461.8530368138
2015-06-11,126.239,5650.893012724425,0.0,0.0,713363.0830333186
2015-06-12,126.411,5650.893012724425,0.0,0.0,714335.0366315072
2015-06-15,126.66,5650.893012724425,0.0,0.0,715742.1089916757
2015-06-16,127.389,5650.893012724425,0.0,0.0,719861.6099979518
2015-06-17,128.329,5650.893012724425,0.0,0.0,725173.4494299127
2015-06-18,129.737,5650.893012724425,0.0,0.0,733129.9067918287
2015-06-19,130.647,5650.893012724425,0.0,0.0,738272.2194334079
2015-06-22,132.71,5650.893012724425,0.0,0.0,749930.0117186585
2015-06-23,133.493,5650.893012724425,0.0,0.0,754354.6609476216
2015-06-24,132.582,5650.893012724425,0.0,0.0,749206.6974130296
2015-06-25,132.903,5650.893012724425,0.0,0.0,751020.6340701142
2015-06-26,132.592,5801.731675690517,20000.0,2881.0,769263.2063431571
2015-06-29,131.364,5801.731675690517,0.0,0.0,762138.679845409
2015-06-30,132.127,5801.731675690517,0.0,0.0,766565.4011139609
2015-07-01,133.7,5801.731675690517,0.0,0.0,775691.525039822
2015-07-02,133.741,5801.731675690517,0.0,0.0,775929.3960385255
2015-07-03,134.061,5801.731675690517,0.0,0.0,777785.9501747463
2015-07-06,135.035,5801.731675690517,0.0,0.0,783436.8368268689
2015-07-07,135.157,5801.731675690517,0.0,0.0,784144.6480913032
2015-07-08,133.148,5801.731675690517,0.0,0.0,772488.9691548409
2015-07-09,132.79,5801.731675690517,0.0,0.0,770411.9492149437
2015-07-10,133.749,5801.731675690517,0.0,0.0,775975.8098919309
2015-07-13,135.19,5801.731675690517,0.0,0.0,784336.105236601
2015-07-14,135.083,5801.731675690517,0.0,0.0,783715.319947302
2015-07-15,136.084,5801.731675690517,0.0,0.0,789522.8533546682
2015-07-16,137.047,5801.731675690517,0.0,0.0,795109.9209583582
2015-07-17,137.214,5801.731675690517,0.0,0.0,796078.8101481985
2015-07-20,136.868,5801.731675690517,0.0,0.0,794071.4109884095
2015-07-21,136.388,5801.731675690517,0.0,0.0,791286.5797840782
2015-07-22,137.918,5801.731675690517,0.0,0.0,800163.2292478847
2015-07-23,137.804,5801.731675690517,0.0,0.0,799501.831836856
2015-07-24,136.092,5801.731675690517,0.0,0.0,789569.2672080739
2015-07-27,133.614,5951.416588948109,20000.0,2850.0,795192.5761157126
2015-07-28,133.442,5951.416588948109,0.0,0.0,794168.9324624137
2015-07-29,134.008,5951.416588948109,0.0,0.0,797537.4342517583
2015-07-30,135.349,5951.416588948109,0.0,0.0,805518.2838975376
2015-07-31,137.38,5951.416588948109,0.0,0.0,817605.6109896912
2015-08-03,138.525,5951.416588948109,0.0,0.0,824419.9829840369
2015-08-04,138.559,5951.416588948109,0.0,0.0,824622.3311480611
2015-08-05,139.29,5951.416588948109,0.0,0.0,828972.8166745821
2015-08-06,139.475,5951.416588948109,0.0,0.0,830073.8287435375
2015-08-07,139.225,5951.416588948109,0.0,0.0,828585.9745963005
2015-08-10,138.887,5951.416588948109,0.0,0.0,826574.3957892361
2015-08-11,137.052,5951.416588948109,0.0,0.0,815653.5463485162
2015-08-12,134.068,5951.416588948109,0.0,0.0,797894.5192470952
2015-08-13,134.298,5951.416588948109,0.0,0.0,799263.3450625532
2015-08-14,137.143,5951.416588948109,0.0,0.0,816195.1252581106
2015-08-17,137.409,5951.416588948109,0.0,0.0,817778.2020707707
2015-08-18,137.779,5951.416588948109,0.0,0.0,819980.2262086815
2015-08-19,138.003,5951.416588948109,0.0,0.0,821313.3435246059
2015-08-20,135.344,5951.416588948109,0.0,0.0,805488.5268145929
2015-08-21,134.534,5951.416588948109,0.0,0.0,800667.8793775449
2015-08-24,125.22,5951.416588948109,0.0,0.0,745236.3852680823
2015-08-25,127.424,6108.372892313252,20000.0,2821.0,778353.3074301239
2015-08-26,126.098,6108.372892313252,0.0,0.0,770253.6049749164
2015-08-27,129.185,6108.372892313252,0.0,0.0,789110.1520934874
2015-08-28,129.878,6108.372892313252,0.0,0.0,793343.2545078605
2015-08-31,129.063,6108.372892313252,0.0,0.0,788364.9306006252
2015-09-01,125.726,6108.372892313252,0.0,0.0,767981.2902589759
2015-09-02,124.356,6108.372892313252,0.0,0.0,759612.8193965068
2015-09-03,126.252,6108.372892313252,0.0,0.0,771194.2944003327
2015-09-04,123.719,6108.372892313252,0.0,0.0,755721.7858641032
2015-09-07,121.828,6108.372892313252,0.0,0.0,744170.8527247389
2015-09-08,124.303,6108.372892313252,0.0,0.0,759289.0756332142
2015-09-09,126.2,6108.372892313252,0.0,0.0,770876.6590099324
2015-09-10,126.018,6108.372892313252,0.0,0.0,769764.9351435314
2015-09-11,126.175,6108.372892313252,0.0,0.0,770723.9496876246
2015-09-14,127.963,6108.372892313252,0.0,0.0,781645.7204190807
2015-09-15,126.735,6108.372892313252,0.0,0.0,774144.63850732
2015-09-16,127.492,6108.372892313252,0.0,0.0,778768.6767868012
2015-09-18,128.845,6108.372892313252,0.0,0.0,787033.305310101
2015-09-21,129.113,6108.372892313252,0.0,0.0,788670.3492452409
2015-09-22,126.405,6108.372892313252,0.0,0.0,772128.8754528566
2015-09-23,127.219,6108.372892313252,0.0,0.0,777101.0909871996
2015-09-24,127.287,6265.498128983139,20000.0,2791.0,797516.4603438769
2015-09-28,125.848,6265.498128983139,0.0,0.0,788500.4085362701
2015-09-29,126.348,6265.498128983139,0.0,0.0,791633.1576007617
2015-09-30,127.601,6265.498128983139,0.0,0.0,799483.8267563776
2015-10-01,127.366,6265.498128983139,0.0,0.0,798011.4346960665
2015-10-05,130.142,6265.498128983139,0.0,0.0,815404.4575021237
2015-10-06,130.568,6265.498128983139,0.0,0.0,818073.5597050706
2015-10-07,131.332,6265.498128983139,0.0,0.0,822860.4002756136
2015-10-08,130.789,6265.498128983139,0.0,0.0,819458.2347915757
2015-10-09,131.899,6265.498128983139,0.0,0.0,826412.9377147472
2015-10-12,131.501,6265.498128983139,0.0,0.0,823919.2694594119
2015-10-13,131.692,6265.498128983139,0.0,0.0,825115.9796020476
2015-10-14,131.538,6265.498128983139,0.0,0.0,824151.0928901843
2015-10-15,132.673,6265.498128983139,0.0,0.0,831262.4332665801
2015-10-16,133.86,6265.498128983139,0.0,0.0,838699.5795456831
2015-10-19,134.602,6265.498128983139,0.0,0.0,843348.5791573885
2015-10-20,134.761,6265.498128983139,0.0,0.0,844344.7933598969
2015-10-21,134.935,6265.498128983139,0.0,0.0,845434.99003434
2015-10-23,135.13,6265.498128983139,0.0,0.0,846656.7621694916
2015-10-26,134.443,6265.498128983139,0.0,0.0,842352.3649548803
2015-10-27,134.243,6265.498128983139,0.0,0.0,841099.2653290835
2015-10-28,133.332,6415.499628998139,20000.0,2757.0,855391.3965335798
2015-10-29,132.208,6415.499628998139,0.0,0.0,848180.374950586
2015-10-30,131.48,6415.499628998139,0.0,0.0,843509.8912206753
2015-11-02,131.483,6415.499628998139,0.0,0.0,843529.1377195624
2015-11-03,131.705,6415.499628998139,0.0,0.0,844953.3786372
2015-11-04,131.439,6415.499628998139,0.0,0.0,843246.8557358864
2015-11-05,130.182,6415.499628998139,0.0,0.0,835182.5727022357
2015-11-06,130.351,6415.499628998139,0.0,0.0,836266.7921395365
2015-11-09,130.534,6415.499628998139,0.0,0.0,837440.828571643
2015-11-10,128.822,6415.499628998139,0.0,0.0,826457.4932067983
2015-11-13,129.041,6415.499628998139,0.0,0.0,827862.4876255488
2015-11-16,129.445,6415.499628998139,0.0,0.0,830454.3494756641
2015-11-17,129.312,6415.499628998139,0.0,0.0,829601.0880250074
2015-11-18,127.413,6415.499628998139,0.0,0.0,817418.0542295398
2015-11-19,129.172,6415.499628998139,0.0,0.0,828702.9180769476
2015-11-20,129.985,6415.499628998139,0.0,0.0,833918.7192753232
2015-11-23,130.107,6415.499628998139,0.0,0.0,834701.4102300609
2015-11-24,129.84,6415.499628998139,0.0,0.0,832988.4718291184
2015-11-26,130.644,6415.499628998139,0.0,0.0,838146.533530833
2015-11-27,131.662,6415.499628998139,0.0,0.0,844677.5121531531
2015-11-30,131.864,6415.499628998139,0.0,0.0,845973.4430782107
2015-12-01,131.937,6567.087129092882,20000.0,2723.0,866441.7745511276
2015-12-02,131.526,6567.087129092882,0.0,0.0,863742.7017410704
2015-12-03,130.375,6567.087129092882,0.0,0.0,856183.9844554844
2015-12-04,129.392,6567.087129092882,0.0,0.0,849728.5378075861
2015-12-07,128.831,6567.087129092882,0.0,0.0,846044.401928165
2015-12-08,127.729,6567.087129092882,0.0,0.0,838807.4719119046
2015-12-09,125.808,6567.087129092882,0.0,0.0,826192.0975369173
2015-12-10,127.088,6567.087129092882,0.0,0.0,834597.9690621562
2015-12-11,126.007,6567.087129092882,0.0,0.0,827498.9478756068
2015-12-14,126.555,6567.087129092882,0.0,0.0,831097.7116223497
2015-12-15,127.151,6567.087129092882,0.0,0.0,835011.695551289
2015-12-16,128.139,6567.087129092882,0.0,0.0,841499.9776348328
2015-12-17,129.913,6567.087129092882,0.0,0.0,853149.9902018437
2015-12-18,128.838,6567.087129092882,0.0,0.0,846090.3715380686
2015-12-21,130.139,6567.087129092882,0.0,0.0,854634.1518930186
2015-12-22,129.672,6567.087129092882,0.0,0.0,851567.3222037321
2015-12-23,130.665,6567.087129092882,0.0,0.0,858088.4397229214
2015-12-24,130.933,6567.087129092882,0.0,0.0,859848.4190735182
2015-12-28,131.665,6567.087129092882,0.0,0.0,864655.5268520142
2015-12-29,131.824,6567.087129092882,0.0,0.0,865699.6937055402
2015-12-30,131.142,6567.087129092882,0.0,0.0,861220.9402834986
2015-12-31,131.712,6718.933581959743,20000.0,2693.0,884964.1799470816
2016-01-01,132.594,6718.933581959743,0.0,0.0,890890.27936637
2016-01-04,129.723,6718.933581959743,0.0,0.0,871600.2210525637
2016-01-05,130.24,6718.933581959743,0.0,0.0,875073.909714437
2016-01-06,129.901,6718.933581959743,0.0,0.0,872796.1912301526
2016-01-07,126.148,6718.933581959743,0.0,0.0,847580.0334970576
2016-01-08,127.121,6718.933581959743,0.0,0.0,854117.5558723044
2016-01-11,126.614,6718.933581959743,0.0,0.0,850711.0565462509
2016-01-12,125.548,6718.933581959743,0.0,0.0,843548.6733478818
2016-01-13,125.725,6718.933581959743,0.0,0.0,844737.9245918886
2016-01-14,124.881,6718.933581959743,0.0,0.0,839067.1446487146
2016-01-15,122.549,6718.933581959743,0.0,0.0,823398.5915355845
2016-01-18,120.011,6718.933581959743,0.0,0.0,806345.9381045706
2016-01-19,121.436,6718.933581959743,0.0,0.0,815920.4184588634
2016-01-20,118.974,6718.933581959743,0.0,0.0,799378.4039800784
2016-01-21,118.584,6718.933581959743,0.0,0.0,796758.0198831141
2016-01-22,121.012,6718.933581959743,0.0,0.0,813071.5906201124
2016-01-25,121.314,6718.933581959743,0.0,0.0,815100.7085618642
2016-01-27,121.765,6718.933581959743,0.0,0.0,818130.9476073281
2016-01-28,121.331,6718.933581959743,0.0,0.0,815214.9304327576
2016-01-29,122.542,6718.933581959743,0.0,0.0,823351.5590005108
2016-02-01,121.818,6883.11293148116,20000.0,2661.0,838487.0510871719
2016-02-02,119.875,6883.11293148116,0.0,0.0,825113.162661304
2016-02-03,117.07,6883.11293148116,0.0,0.0,805806.0308884993
2016-02-04,117.336,6883.11293148116,0.0,0.0,807636.9389282734
2016-02-05,118.605,6883.11293148116,0.0,0.0,816371.6092383229
2016-02-08,117.682,6883.11293148116,0.0,0.0,810018.4960025658
2016-02-09,116.016,6883.11293148116,0.0,0.0,798551.2298587182
2016-02-10,114.639,6883.11293148116,0.0,0.0,789073.1833520686
2016-02-11,110.407,6883.11293148116,0.0,0.0,759943.8494260404
2016-02-12,109.93,6883.11293148116,0.0,0.0,756660.604557724
2016-02-15,114.381,6883.11293148116,0.0,0.0,787297.3402157465
2016-02-16,112.013,6883.11293148116,0.0,0.0,770998.1287939992
2016-02-17,113.178,6883.11293148116,0.0,0.0,779016.9553591746
2016-02-18,113.9,6883.11293148116,0.0,0.0,783986.5628957042
2016-02-19,114.022,6883.11293148116,0.0,0.0,784826.3026733448
2016-02-22,114.197,6883.11293148116,0.0,0.0,786030.847436354
2016-02-23,112.452,6883.11293148116,0.0,0.0,774019.8153709193
2016-02-24,111.501,6883.11293148116,0.0,0.0,767473.9749730808
2016-02-25,109.898,6883.11293148116,0.0,0.0,756440.3449439164
2016-02-26,110.845,6883.11293148116,0.0,0.0,762958.6528900291
2016-02-29,110.228,6883.11293148116,0.0,0.0,758711.7722113052
2016-03-01,113.718,7058.986583849299,20000.0,2632.0,802733.8363421746
2016-03-02,116.517,7058.986583849299,0.0,0.0,822491.9397903687
2016-03-03,118.238,7058.986583849299,0.0,0.0,834640.4557011734
2016-03-04,119.089,7058.986583849299,0.0,0.0,840647.6532840291
2016-03-08,118.907,7058.986583849299,0.0,0.0,839362.9177257685
2016-03-09,119.549,7058.986583849299,0.0,0.0,843894.7871125998
2016-03-10,118.806,7058.986583849299,0.0,0.0,838649.9600807998
2016-03-11,118.968,7058.986583849299,0.0,0.0,839793.5159073834
2016-03-14,119.843,7058.986583849299,0.0,0.0,845970.1291682515
2016-03-15,118.975,7058.986583849299,0.0,0.0,839842.9288134703
2016-03-16,119.852,7058.986583849299,0.0,0.0,846033.6600475062
2016-03-17,120.424,7058.986583849299,0.0,0.0,850071.4003734681
2016-03-18,121.942,7058.986583849299,0.0,0.0,860786.9420077511
2016-03-21,124.097,7058.986583849299,0.0,0.0,875999.0580959464
